volcano,lat,lon,v_alt,yyyy,mm,dd,type,vei,p_alt_obs,p_alt_est,so2(kt)
Kliuchevskoi,56.057,160.638,4.835,2016,8,7,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,8,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,9,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,10,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,11,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,12,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,13,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,14,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,15,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,16,exp,2,7.5,-999.0,1.0
Chikurachki,50.325,155.458,1.816,2016,8,19,exp,2,5.0,-999.0,0.5
Kliuchevskoi,56.057,160.638,4.835,2016,8,25,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,26,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,27,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,28,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,29,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,30,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,8,31,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,1,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,2,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,3,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,4,exp,2,7.5,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,5,exp,2,7.5,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,6,exp,2,7.5,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,7,exp,2,7.5,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,8,exp,2,8.0,-999.0,3.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,9,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,10,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,11,exp,2,7.0,-999.0,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2016,9,12,eff,0,-999.0,7.631,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,12,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,13,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,14,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,15,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,16,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,17,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,18,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,19,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,20,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,21,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,22,exp,2,7.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,28,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,29,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,9,30,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,1,exp,2,6.0,-999.0,1.0
Colima,19.514,-103.62,3.85,2016,10,1,exp,2,5.0,-999.0,3.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,1,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,2,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,3,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,4,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,5,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,6,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,7,exp,2,6.0,-999.0,1.0
Asosan,32.884,131.104,1.592,2016,10,8,exp,2,11.0,-999.0,10.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,8,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,9,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,10,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,11,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,12,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,13,exp,2,6.0,-999.0,1.0
Kliuchevskoi,56.057,160.638,4.835,2016,10,14,exp,2,6.0,-999.0,1.0
Fuego,14.473,-90.88,3.763,2016,11,21,exp,2,5.0,-999.0,1.0
Chirinkotan,48.98,153.48,0.724,2016,11,28,exp,3,9.0,-999.0,10.0
Bogoslof,53.93,-168.03,0.15,2016,12,16,exp,3,-999.0,5.15,0.1
Bogoslof,53.93,-168.03,0.15,2016,12,19,exp,3,10.3,-999.0,2.0
Bogoslof,53.93,-168.03,0.15,2016,12,22,exp,3,10.7,-999.0,3.8
Bogoslof,53.93,-168.03,0.15,2016,12,26,exp,3,9.1,-999.0,1.7
Bogoslof,53.93,-168.03,0.15,2016,12,31,exp,3,7.6,-999.0,1.4
Bogoslof,53.93,-168.03,0.15,2017,1,18,exp,3,9.5,-999.0,1.0
Bogoslof,53.93,-168.03,0.15,2017,1,22,exp,3,9.1,-999.0,0.1
Bogoslof,53.93,-168.03,0.15,2017,1,26,exp,3,10.0,-999.0,0.4
Fuego,14.473,-90.88,3.763,2017,1,26,exp,2,7.0,-999.0,3.0
Bogoslof,53.93,-168.03,0.15,2017,1,27,exp,3,7.6,-999.0,0.1
Bogoslof,53.93,-168.03,0.15,2017,1,31,exp,3,6.1,-999.0,3.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,1,eff,0,-999.0,7.631,1.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,2,eff,0,-999.0,3.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,3,eff,0,-999.0,3.0,0.7
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,4,eff,0,-999.0,3.0,1.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,5,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,6,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,7,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,8,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,9,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,10,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,11,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,12,eff,0,-999.0,3.0,0.26
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,13,eff,0,-999.0,3.0,0.18
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,14,eff,0,-999.0,3.0,0.18
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,15,eff,0,-999.0,3.0,0.02
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,16,eff,0,-999.0,3.0,0.02
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,2,17,eff,0,-999.0,3.0,0.01
Bogoslof,53.93,-168.03,0.15,2017,2,17,exp,3,6.1,-999.0,0.8
Fuego,14.473,-90.88,3.763,2017,2,25,exp,2,7.0,-999.0,5.0
Bogoslof,53.93,-168.03,0.15,2017,3,8,exp,3,11.0,-999.0,22.0
Bezymianny,55.978,160.587,2.882,2017,3,9,exp,3,8.0,-999.0,2.0
Kambalny,51.306,156.875,2.116,2017,3,25,exp,3,7.0,-999.0,3.0
Kambalny,51.306,156.875,2.116,2017,3,26,exp,3,7.0,-999.0,25.0
Kambalny,51.306,156.875,2.116,2017,3,27,exp,3,7.0,-999.0,10.0
Kambalny,51.306,156.875,2.116,2017,3,28,exp,3,7.0,-999.0,10.0
Kambalny,51.306,156.875,2.116,2017,3,29,exp,3,7.0,-999.0,5.0
Kambalny,51.306,156.875,2.116,2017,3,30,exp,3,7.0,-999.0,2.0
Chirinkotan,48.98,153.48,0.724,2017,3,31,exp,3,6.0,-999.0,2.0
Fuego,14.473,-90.88,3.763,2017,4,2,exp,2,7.0,-999.0,3.0
Fuego,14.473,-90.88,3.763,2017,5,5,exp,2,10.0,-999.0,5.0
Bogoslof,53.93,-168.03,0.15,2017,5,17,exp,3,11.0,-999.0,12.0
Bogoslof,53.93,-168.03,0.15,2017,5,28,exp,3,11.0,-999.0,10.0
Fuego,14.473,-90.88,3.763,2017,6,6,exp,2,10.0,-999.0,4.0
Bogoslof,53.93,-168.03,0.15,2017,6,10,exp,3,11.0,-999.0,0.5
Bezymianny,55.978,160.587,2.882,2017,6,16,exp,3,12.0,-999.0,8.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,14,eff,0,-999.0,7.631,3.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,15,eff,0,-999.0,3.0,1.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,16,eff,0,-999.0,3.0,0.35
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,17,eff,0,-999.0,3.0,0.02
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,18,eff,0,-999.0,3.0,0.02
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,19,eff,0,-999.0,3.0,0.13
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,20,eff,0,-999.0,3.0,0.02
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,21,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,22,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,23,eff,0,-999.0,3.0,0.13
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,24,eff,0,-999.0,3.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,25,eff,0,-999.0,3.0,0.11
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,26,eff,0,-999.0,3.0,0.04
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,27,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,28,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,29,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,30,eff,0,-999.0,3.0,0.12
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,7,31,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2017,8,1,eff,0,-999.0,3.0,0.03
Bogoslof,53.93,-168.03,0.15,2017,8,7,exp,3,13.0,-999.0,8.0
Fernandina,-0.37,-91.55,1.495,2017,9,5,eff,2,3.0,-999.0,86.0
Ambae,-15.4,167.83,1.496,2017,9,7,exp,3,-999.0,6.496,40.0
Kirishimayama,31.934,130.862,1.7,2017,10,11,exp,2,4.0,-999.0,5.0
Tinakula,-10.38,165.8,0.851,2017,10,20,exp,3,11.0,-999.0,40.0
Agung,-8.343,115.508,2.997,2017,11,26,exp,3,5.0,-999.0,5.0
Agung,-8.343,115.508,2.997,2017,11,27,exp,3,9.0,-999.0,10.0
Agung,-8.343,115.508,2.997,2017,11,28,exp,3,5.0,-999.0,15.0
Agung,-8.343,115.508,2.997,2017,11,29,exp,3,5.0,-999.0,5.0
Sheveluch,56.653,161.36,3.283,2017,12,5,exp,3,11.0,-999.0,1.0
Bezymianny,55.978,160.587,2.882,2017,12,20,exp,3,18.0,-999.0,10.0
Kadovar,-3.608,144.588,0.365,2018,1,5,exp,2,3.0,-999.0,0.5
Kadovar,-3.608,144.588,0.365,2018,1,6,exp,2,3.0,-999.0,0.5
Kadovar,-3.608,144.588,0.365,2018,1,7,exp,2,3.0,-999.0,0.5
Kadovar,-3.608,144.588,0.365,2018,1,8,exp,2,3.0,-999.0,0.5
Kadovar,-3.608,144.588,0.365,2018,1,9,exp,2,3.0,-999.0,1.5
Sheveluch,56.653,161.36,3.283,2018,1,10,exp,3,12.0,-999.0,1.2
Fuego,14.473,-90.88,3.763,2018,2,1,exp,2,7.0,-999.0,3.0
Sinabung,3.17,98.392,2.46,2018,2,19,exp,3,17.0,-999.0,15.0
Kirishimayama,31.934,130.862,1.7,2018,3,6,exp,2,10.0,-999.0,10.0
Kirishimayama,31.934,130.862,1.7,2018,3,7,exp,2,10.0,-999.0,10.0
Kirishimayama,31.934,130.862,1.7,2018,4,4,exp,2,10.0,-999.0,10.0
Ambae,-15.4,167.83,1.496,2018,4,5,exp,3,17.0,-999.0,150.0
Sinabung,3.17,98.392,2.46,2018,4,7,exp,3,5.0,-999.0,4.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,4,28,eff,0,-999.0,7.631,1.7
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,4,29,eff,0,-999.0,3.0,1.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,4,30,eff,0,-999.0,3.0,0.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,1,eff,0,-999.0,3.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,2,eff,0,-999.0,3.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,3,eff,0,-999.0,3.0,0.14
Kilauea,19.421,-155.287,1.222,2018,5,3,eff,1,2.0,-999.0,2.9
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,4,eff,0,-999.0,3.0,0.3
Kilauea,19.421,-155.287,1.222,2018,5,4,eff,1,2.0,-999.0,6.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,5,eff,0,-999.0,3.0,0.2
Kilauea,19.421,-155.287,1.222,2018,5,5,eff,1,2.0,-999.0,6.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,6,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,6,eff,1,2.0,-999.0,11.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,7,eff,0,-999.0,3.0,0.25
Kilauea,19.421,-155.287,1.222,2018,5,7,eff,1,2.0,-999.0,3.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,8,eff,0,-999.0,3.0,0.12
Kilauea,19.421,-155.287,1.222,2018,5,8,eff,1,2.0,-999.0,8.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,9,eff,0,-999.0,3.0,0.2
Kilauea,19.421,-155.287,1.222,2018,5,9,eff,1,2.0,-999.0,14.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,10,eff,0,-999.0,3.0,0.03
Kilauea,19.421,-155.287,1.222,2018,5,10,eff,1,2.0,-999.0,33.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,11,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,11,eff,1,2.0,-999.0,12.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,12,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,12,eff,1,2.0,-999.0,16.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,13,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,13,eff,1,2.0,-999.0,5.7
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,14,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,14,eff,1,2.0,-999.0,31.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,15,eff,0,-999.0,3.0,0.02
Kilauea,19.421,-155.287,1.222,2018,5,15,eff,1,2.0,-999.0,29.9
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,16,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,16,eff,1,2.0,-999.0,25.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,17,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,17,eff,1,2.0,-999.0,53.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,18,eff,0,-999.0,3.0,0.01
Kilauea,19.421,-155.287,1.222,2018,5,18,eff,1,2.0,-999.0,22.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,5,19,eff,0,-999.0,3.0,0.02
Kilauea,19.421,-155.287,1.222,2018,5,19,eff,1,2.0,-999.0,40.9
Kilauea,19.421,-155.287,1.222,2018,5,20,eff,1,2.0,-999.0,60.4
Kilauea,19.421,-155.287,1.222,2018,5,21,eff,1,2.0,-999.0,36.1
Kilauea,19.421,-155.287,1.222,2018,5,22,eff,1,2.0,-999.0,37.5
Kilauea,19.421,-155.287,1.222,2018,5,23,eff,1,2.0,-999.0,39.6
Kilauea,19.421,-155.287,1.222,2018,5,24,eff,1,2.0,-999.0,47.9
Kilauea,19.421,-155.287,1.222,2018,5,25,eff,1,2.0,-999.0,46.7
Kilauea,19.421,-155.287,1.222,2018,5,26,eff,1,2.0,-999.0,64.1
Kilauea,19.421,-155.287,1.222,2018,5,27,eff,1,2.0,-999.0,22.0
Kilauea,19.421,-155.287,1.222,2018,5,28,eff,1,2.0,-999.0,11.9
Kilauea,19.421,-155.287,1.222,2018,5,29,eff,1,2.0,-999.0,8.0
Kilauea,19.421,-155.287,1.222,2018,5,30,eff,1,2.0,-999.0,43.4
Kilauea,19.421,-155.287,1.222,2018,5,31,eff,1,2.0,-999.0,19.1
Kilauea,19.421,-155.287,1.222,2018,6,1,eff,1,2.0,-999.0,16.0
Merapi,-7.542,110.442,2.911,2018,6,1,exp,2,10.0,-999.0,0.5
Kilauea,19.421,-155.287,1.222,2018,6,2,eff,1,2.0,-999.0,41.9
Kilauea,19.421,-155.287,1.222,2018,6,3,eff,1,2.0,-999.0,76.7
Fuego,14.473,-90.88,3.763,2018,6,3,exp,3,15.0,-999.0,20.0
Kilauea,19.421,-155.287,1.222,2018,6,4,eff,1,2.0,-999.0,51.1
Kilauea,19.421,-155.287,1.222,2018,6,5,eff,1,2.0,-999.0,35.4
Kilauea,19.421,-155.287,1.222,2018,6,6,eff,1,2.0,-999.0,98.4
Kilauea,19.421,-155.287,1.222,2018,6,7,eff,1,2.0,-999.0,37.4
Kilauea,19.421,-155.287,1.222,2018,6,8,eff,1,2.0,-999.0,101.4
Kilauea,19.421,-155.287,1.222,2018,6,9,eff,1,2.0,-999.0,74.4
Kilauea,19.421,-155.287,1.222,2018,6,10,eff,1,2.0,-999.0,54.7
Kilauea,19.421,-155.287,1.222,2018,6,11,eff,1,2.0,-999.0,72.9
Kilauea,19.421,-155.287,1.222,2018,6,12,eff,1,2.0,-999.0,101.6
Kilauea,19.421,-155.287,1.222,2018,6,13,eff,1,2.0,-999.0,131.6
Kilauea,19.421,-155.287,1.222,2018,6,14,eff,1,2.0,-999.0,176.0
Kilauea,19.421,-155.287,1.222,2018,6,15,eff,1,2.0,-999.0,155.8
Kilauea,19.421,-155.287,1.222,2018,6,16,eff,1,2.0,-999.0,78.4
Fernandina,-0.37,-91.55,1.495,2018,6,16,eff,2,3.0,-999.0,97.0
Kilauea,19.421,-155.287,1.222,2018,6,17,eff,1,2.0,-999.0,88.7
Kilauea,19.421,-155.287,1.222,2018,6,18,eff,1,2.0,-999.0,61.7
Kilauea,19.421,-155.287,1.222,2018,6,19,eff,1,2.0,-999.0,122.3
Kilauea,19.421,-155.287,1.222,2018,6,20,eff,1,2.0,-999.0,115.2
Kilauea,19.421,-155.287,1.222,2018,6,21,eff,1,2.0,-999.0,71.0
Kilauea,19.421,-155.287,1.222,2018,6,22,eff,1,2.0,-999.0,37.9
Kilauea,19.421,-155.287,1.222,2018,6,23,eff,1,2.0,-999.0,45.5
Kilauea,19.421,-155.287,1.222,2018,6,24,eff,1,2.0,-999.0,100.9
Kilauea,19.421,-155.287,1.222,2018,6,25,eff,1,2.0,-999.0,62.7
Kilauea,19.421,-155.287,1.222,2018,6,26,eff,1,2.0,-999.0,61.6
Kilauea,19.421,-155.287,1.222,2018,6,27,eff,1,2.0,-999.0,61.5
Sierra_Negra,-0.83,-91.17,1.49,2018,6,27,eff,2,11.0,-999.0,180.0
Kilauea,19.421,-155.287,1.222,2018,6,28,eff,1,2.0,-999.0,48.6
Agung,-8.343,115.508,2.997,2018,6,28,exp,2,5.0,-999.0,2.0
Kilauea,19.421,-155.287,1.222,2018,6,29,eff,1,2.0,-999.0,75.3
Agung,-8.343,115.508,2.997,2018,6,29,exp,2,5.0,-999.0,20.0
Kilauea,19.421,-155.287,1.222,2018,6,30,eff,1,2.0,-999.0,66.9
Kilauea,19.421,-155.287,1.222,2018,7,1,eff,1,2.0,-999.0,121.6
Kilauea,19.421,-155.287,1.222,2018,7,2,eff,1,2.0,-999.0,97.4
Sierra_Negra,-0.83,-91.17,1.49,2018,7,2,eff,2,6.0,-999.0,100.0
Kilauea,19.421,-155.287,1.222,2018,7,3,eff,1,2.0,-999.0,71.7
Sierra_Negra,-0.83,-91.17,1.49,2018,7,3,eff,2,6.0,-999.0,8.0
Kilauea,19.421,-155.287,1.222,2018,7,4,eff,1,2.0,-999.0,79.5
Sierra_Negra,-0.83,-91.17,1.49,2018,7,4,eff,2,6.0,-999.0,4.0
Kilauea,19.421,-155.287,1.222,2018,7,5,eff,1,2.0,-999.0,77.2
Sierra_Negra,-0.83,-91.17,1.49,2018,7,5,eff,2,6.0,-999.0,4.0
Kilauea,19.421,-155.287,1.222,2018,7,6,eff,1,2.0,-999.0,91.7
Sierra_Negra,-0.83,-91.17,1.49,2018,7,6,eff,2,6.0,-999.0,2.0
Kilauea,19.421,-155.287,1.222,2018,7,7,eff,1,2.0,-999.0,105.1
Sierra_Negra,-0.83,-91.17,1.49,2018,7,7,eff,2,6.0,-999.0,2.0
Kilauea,19.421,-155.287,1.222,2018,7,8,eff,1,2.0,-999.0,100.3
Sierra_Negra,-0.83,-91.17,1.49,2018,7,8,eff,2,6.0,-999.0,67.0
Kilauea,19.421,-155.287,1.222,2018,7,9,eff,1,2.0,-999.0,50.9
Sierra_Negra,-0.83,-91.17,1.49,2018,7,9,eff,2,3.0,-999.0,16.0
Kilauea,19.421,-155.287,1.222,2018,7,10,eff,1,2.0,-999.0,75.6
Sierra_Negra,-0.83,-91.17,1.49,2018,7,10,eff,2,3.0,-999.0,10.0
Kilauea,19.421,-155.287,1.222,2018,7,11,eff,1,2.0,-999.0,57.7
Sierra_Negra,-0.83,-91.17,1.49,2018,7,11,eff,2,3.0,-999.0,3.0
Kilauea,19.421,-155.287,1.222,2018,7,12,eff,1,2.0,-999.0,45.5
Sierra_Negra,-0.83,-91.17,1.49,2018,7,12,eff,2,3.0,-999.0,10.0
Kilauea,19.421,-155.287,1.222,2018,7,13,eff,1,2.0,-999.0,35.7
Sierra_Negra,-0.83,-91.17,1.49,2018,7,13,eff,2,3.0,-999.0,15.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2018,7,13,eff,0,-999.0,7.631,1.0
Kilauea,19.421,-155.287,1.222,2018,7,14,eff,1,2.0,-999.0,80.5
Sierra_Negra,-0.83,-91.17,1.49,2018,7,14,eff,2,3.0,-999.0,21.0
Kilauea,19.421,-155.287,1.222,2018,7,15,eff,1,2.0,-999.0,93.8
Sierra_Negra,-0.83,-91.17,1.49,2018,7,15,eff,2,3.0,-999.0,7.0
Kilauea,19.421,-155.287,1.222,2018,7,16,eff,1,2.0,-999.0,58.4
Sierra_Negra,-0.83,-91.17,1.49,2018,7,16,eff,2,3.0,-999.0,9.0
Kilauea,19.421,-155.287,1.222,2018,7,17,eff,1,2.0,-999.0,58.8
Sierra_Negra,-0.83,-91.17,1.49,2018,7,17,eff,2,3.0,-999.0,5.0
Kilauea,19.421,-155.287,1.222,2018,7,18,eff,1,2.0,-999.0,32.8
Sierra_Negra,-0.83,-91.17,1.49,2018,7,18,eff,2,3.0,-999.0,6.0
Kilauea,19.421,-155.287,1.222,2018,7,19,eff,1,2.0,-999.0,32.1
Sierra_Negra,-0.83,-91.17,1.49,2018,7,19,eff,2,3.0,-999.0,5.0
Kilauea,19.421,-155.287,1.222,2018,7,20,eff,1,2.0,-999.0,53.0
Sierra_Negra,-0.83,-91.17,1.49,2018,7,20,eff,2,3.0,-999.0,4.0
Kilauea,19.421,-155.287,1.222,2018,7,21,eff,1,2.0,-999.0,66.1
Sierra_Negra,-0.83,-91.17,1.49,2018,7,21,eff,2,3.0,-999.0,5.0
Kilauea,19.421,-155.287,1.222,2018,7,22,eff,1,2.0,-999.0,69.6
Sierra_Negra,-0.83,-91.17,1.49,2018,7,22,eff,2,3.0,-999.0,3.0
Kilauea,19.421,-155.287,1.222,2018,7,23,eff,1,2.0,-999.0,48.1
Sierra_Negra,-0.83,-91.17,1.49,2018,7,23,eff,2,3.0,-999.0,8.0
Kilauea,19.421,-155.287,1.222,2018,7,24,eff,1,2.0,-999.0,42.0
Sierra_Negra,-0.83,-91.17,1.49,2018,7,24,eff,2,3.0,-999.0,8.0
Kilauea,19.421,-155.287,1.222,2018,7,25,eff,1,2.0,-999.0,40.8
Sierra_Negra,-0.83,-91.17,1.49,2018,7,25,eff,2,3.0,-999.0,8.0
Kilauea,19.421,-155.287,1.222,2018,7,26,eff,1,2.0,-999.0,50.0
Sierra_Negra,-0.83,-91.17,1.49,2018,7,26,eff,2,3.0,-999.0,4.0
Ambae,-15.4,167.83,1.496,2018,7,26,exp,3,17.0,-999.0,390.0
Kilauea,19.421,-155.287,1.222,2018,7,27,eff,1,2.0,-999.0,60.6
Sierra_Negra,-0.83,-91.17,1.49,2018,7,27,eff,2,3.0,-999.0,3.0
Kilauea,19.421,-155.287,1.222,2018,7,28,eff,1,2.0,-999.0,36.5
Sierra_Negra,-0.83,-91.17,1.49,2018,7,28,eff,2,3.0,-999.0,3.0
Kilauea,19.421,-155.287,1.222,2018,7,29,eff,1,2.0,-999.0,56.0
Sierra_Negra,-0.83,-91.17,1.49,2018,7,29,eff,2,3.0,-999.0,2.0
Kilauea,19.421,-155.287,1.222,2018,7,30,eff,1,2.0,-999.0,52.7
